id,X,Y,zipcode,greening_rate,plot_area,first_hand,price,distance,b_subway,n_school
167731,116.4543135,39.9155962,100020,25,2.26,f,68108,0.003374905,1,0
171593,116.3982923,39.8447516,100068,30,2.26,f,52352,0.005055012,1,1
171689,116.3148743,39.84670571,100071,30,2.26,f,64858,0.011393908,1,1
174460,116.3451207,39.79473265,100162,30,2.26,f,49861,0.017273285,1,0
171220,116.3192953,39.84791,100071,31,2.26,f,68794,0.010529178,1,1
173062,116.3626152,39.87217206,100054,31,2.26,f,105465,0.003034425,1,0
171690,116.322552,39.83923486,100070,31.5,2.26,f,68653,0.011292258,1,1
173451,116.3220613,39.84417756,100070,31.5,2.26,f,64055,0.010632152,1,0
173455,116.4307201,39.8486706,100079,30,2.27,f,53617,0.005699299,0,0
170540,116.3516418,39.9587251,100088,67,2.27,f,82827,0.003828064,1,0
166304,116.1780505,39.89328312,100079,30,2.28,f,26317,0.048105842,0,0
166403,116.5659559,39.90513923,100024,30,2.28,f,43134,0.028924355,1,0
169606,116.2671929,39.92109436,100039,30.1,2.28,f,76114,0.016675811,0,0
168622,116.3913012,39.87289599,100054,32,2.28,f,111851,0.001866665,1,0
166105,116.2664022,40.12084091,102200,40,2.28,f,52601,0.058886235,0,0
167481,116.4814304,39.99897787,100102,45,2.28,f,83508,0.014176044,1,0
167789,116.4029716,40.03406437,100107,55.42,2.28,f,69802,0.014027315,1,1
166530,116.4802078,39.9266799,100026,30,2.29,f,49326,0.007171888,1,1
168896,116.4283896,39.98842151,100029,30,2.29,f,85130,0.006305862,1,0
168987,116.4311896,39.98003187,100029,30,2.29,f,80415,0.005346037,1,0
171902,116.2648852,40.21862669,102299,30,2.29,f,37198,0.108940721,0,0
165408,116.6894011,39.89667923,101121,30.47,2.29,f,53683,0.086321526,1,0
166685,116.4834996,39.93264506,100026,32,2.29,f,78460,0.007900811,1,1
168990,116.4335112,39.97740062,100029,35,2.29,f,83576,0.005182806,1,0
171600,116.3122467,39.84294775,100070,36,2.29,f,70901,0.01236188,1,1
168112,116.4345385,39.98789299,100029,40,2.29,f,62604,0.006662823,1,0
169499,116.2887964,39.91733288,100036,15,2.3,f,64390,0.011542119,1,0
167665,116.4683132,39.94339492,100125,20,2.3,f,57739,0.005957806,1,0
168219,116.4540057,39.92449954,100020,20,2.3,f,50581,0.003414522,1,1
173260,116.4030029,39.85940242,100075,20,2.3,f,50079,0.003228951,1,0
170867,116.4380752,39.89892511,100062,23,2.3,f,65246,0.002037295,1,1
170920,116.4213139,39.92964671,100007,25,2.3,f,134707,0.000820882,1,1
172895,116.3399925,39.90149967,100038,25,2.3,f,66115,0.003366604,1,0
172975,116.3543052,39.89945904,100053,25,2.3,f,91772,0.002024531,1,1
300135,116.3966268,39.93894441,100009,25,2.3,f,114137,0.000534904,1,0
172341,116.3538496,39.92777282,100037,26,2.3,f,87324,0.001938121,1,1
173830,116.342778,39.91936882,100037,29,2.3,f,102923,0.002868641,1,0
165410,116.5849263,39.76812982,101102,30,2.3,t,36712,0.057422457,0,0
165651,116.6743234,39.88702714,101101,30,2.3,f,37778,0.07817053,0,0
166502,116.4488461,39.95006044,100027,30,2.3,f,75978,0.003941914,1,0
166565,116.4270051,39.89130037,100062,30,2.3,f,141525,0.001548935,0,0
166613,116.4020039,39.87909909,100050,30,2.3,f,80474,0.001381879,0,0
166823,116.416373,39.92858337,100010,30,2.3,f,97538,0.000569047,0,0
166946,116.4289478,39.91981296,100010,30,2.3,f,79545,0.001087053,1,0
167045,116.4779038,40.00260797,100102,30,2.3,f,77131,0.014204395,1,1
167246,116.4732632,39.98769948,100102,30,2.3,f,61378,0.011102314,1,0
167462,116.4714405,39.98747552,100102,30,2.3,f,67657,0.010792637,0,0
167677,116.4393933,39.98527546,100029,30,2.3,f,78270,0.006687995,1,1
168023,116.5290471,39.92067272,100025,30,2.3,f,69190,0.017666587,0,0
168142,116.4803979,39.92119453,100025,30,2.3,f,65558,0.007114804,1,0
168210,116.4603099,39.92561093,100020,30,2.3,f,89491,0.004203378,1,1
168223,116.4739968,39.83820008,100122,30,2.3,f,28354,0.012074083,1,0
168360,116.4579557,39.87836348,100021,30,2.3,f,46408,0.005214288,1,0
168791,116.4214316,39.97776371,100029,30,2.3,f,67375,0.004472648,1,0
168822,116.4672218,39.88484499,100022,30,2.3,f,41381,0.006000707,0,0
168975,116.5571737,39.96288196,100018,30,2.3,f,50431,0.028120922,0,0
169011,116.3862036,39.98257489,100101,30,2.3,f,50423,0.004556544,1,0
169122,116.4261607,39.94715401,100011,30,2.3,f,97732,0.001878266,1,0
169135,116.4189352,39.94198247,100011,30,2.3,f,134263,0.001200455,1,1
169219,116.4056017,39.96021383,100120,30,2.3,f,57685,0.002058828,1,1
169223,116.4116554,39.94691798,100007,30,2.3,f,106643,0.001205336,0,0
169260,116.3316663,39.93510774,100044,30,2.3,f,65323,0.004539197,1,0
169340,116.3470296,40.00765702,100083,30,2.3,f,46412,0.010853734,1,0
169380,116.3333256,39.92554816,100037,30,2.3,f,85976,0.004050343,1,0
169386,116.3075268,39.97672275,100080,30,2.3,f,36781,0.011575629,1,0
169420,116.3340484,39.92363341,100037,30,2.3,f,71351,0.003926357,1,0
169822,116.2839947,39.91059676,100036,30,2.3,f,106278,0.0126218,1,0
169990,116.3514719,39.9681879,100191,30,2.3,f,82022,0.004744789,1,0
170184,116.2898334,39.92234356,100142,30,2.3,f,50216,0.011360665,1,0
170285,116.2565301,39.91389411,100039,30,2.3,f,68277,0.019516977,0,0
170574,116.3245875,39.96629787,100080,30,2.3,f,52245,0.00767923,1,0
170746,116.4164985,39.91779216,100006,30,2.3,f,77418,0.000415107,1,0
170956,116.4313985,39.89531893,100062,30,2.3,f,99301,0.001657821,1,1
171221,116.3065439,39.88710621,100161,30,2.3,f,44899,0.008866285,1,0
171382,116.3603578,39.84545391,100068,30,2.3,f,62976,0.006237484,1,0
171434,116.3842572,39.86196001,100068,30,2.3,f,39088,0.003044007,1,0
171997,116.3024145,40.09895394,102206,30,2.3,f,25815,0.042337512,1,0
172303,116.3669568,39.9097879,100032,30,2.3,f,122930,0.000892721,1,0
172353,116.3737305,39.87201196,100054,30,2.3,f,101646,0.002424922,1,0
172570,116.3574199,39.9377003,100062,30,2.3,f,107870,0.001984195,1,0
172650,116.3542614,39.90978566,100045,30,2.3,f,104726,0.001796937,1,0
172747,116.3779734,39.95705986,100029,30,2.3,f,145143,0.002033664,1,1
172783,116.3830039,39.9580992,100120,30,2.3,f,60534,0.001962196,1,0
172866,116.3455534,39.92442429,100037,30,2.3,f,95615,0.002641138,1,0
172911,116.3355756,39.89902188,100036,30,2.3,f,85601,0.00395992,1,0
172982,116.3780005,39.89910145,100051,30,2.3,f,108976,0.00061146,1,0
173102,116.350323,39.91726187,100045,30,2.3,f,76434,0.002108614,1,1
173188,116.260549,39.93134381,100143,30,2.3,f,65298,0.018647609,0,0
173406,116.315523,39.85056511,100070,30,2.3,f,59336,0.010770206,1,0
173422,116.3897956,39.86054635,100077,30,2.3,f,57879,0.003096449,1,0
173673,116.3909954,39.86539888,100077,30,2.3,f,55453,0.002569586,1,0
173738,116.4269337,39.92913062,100010,30,2.3,f,134874,0.001120504,1,1
173863,116.3860011,39.90200274,100031,30,2.3,f,118800,0.000295343,1,0
173882,116.3552316,39.87895272,100053,30,2.3,f,72714,0.003039245,0,0
173967,116.337075,39.90489212,100038,30,2.3,f,106314,0.00361755,1,1
174423,116.3341221,39.72084978,102699,30,2.3,f,43635,0.041869536,1,0
174776,116.1573337,39.7472689,102401,30,2.3,f,29755,0.085476138,0,0
174808,116.1263255,39.73095142,102488,30,2.3,f,30194,0.107019433,1,0
174848,116.1179941,39.72959796,102488,30,2.3,f,29721,0.1120883,1,0
174895,116.3735285,40.0782493,100085,30,2.3,f,45018,0.026898182,1,0
175372,116.2173136,39.80133137,102488,30,2.3,f,37112,0.045115146,1,0
175418,116.163384,39.75560956,102400,30,2.3,f,36197,0.079879988,0,0
175514,116.1169718,39.73273984,102488,30,2.3,f,27160,0.111497902,1,0
278309,116.3610757,39.89144265,100053,30,2.3,f,91527,0.001829377,1,0
166708,116.4054655,39.71060914,102628,30.2,2.3,f,35024,0.042196976,0,0
171360,116.3627367,39.8450106,100068,31.5,2.3,f,62684,0.006135103,1,0
173641,116.2956743,39.83297375,100070,32,2.3,f,66394,0.016972939,1,0
166738,116.4954204,39.95727112,100016,33,2.3,f,62345,0.011558915,0,0
168343,116.4457996,39.88696587,100021,33,2.3,f,47146,0.003290698,1,0
168876,116.5990001,39.91379538,100024,33,2.3,f,38007,0.041123868,1,0
169062,116.4786608,39.91512439,100022,33,2.3,f,62428,0.006796969,1,0
169770,116.3440323,40.04428528,100192,33,2.3,f,49969,0.019226884,1,0
170163,116.332619,39.95576656,100081,33,2.3,f,89233,0.005640815,1,0
170995,116.430956,39.95981126,100013,33,2.3,f,61068,0.003141821,0,0
171598,116.4201083,39.86463165,100075,33,2.3,f,59063,0.003190898,1,1
165570,116.5875595,39.77206347,101102,35,2.3,t,34203,0.057276744,1,0
166189,116.4557174,39.84779706,100022,35,2.3,f,41600,0.008167061,1,0
166381,116.4627528,39.97328803,100102,35,2.3,f,79227,0.007729188,1,0
166540,116.4844667,39.78343758,100023,35,2.3,t,63875,0.025312585,1,0
168080,116.4032176,39.96764797,100011,35,2.3,f,85133,0.002735105,1,0
168134,116.4087958,39.99174593,100101,35,2.3,f,57849,0.005922898,1,0
168190,116.4047584,39.97510172,100029,35,2.3,f,86016,0.003587227,1,0
168513,116.3266113,40.06641931,100096,35,2.3,f,49766,0.027525523,1,0
169274,116.3160823,39.93329828,100048,35,2.3,f,65148,0.006727541,1,0
170914,116.4227141,39.96725555,100029,35,2.3,f,81076,0.003347553,1,1
170929,116.4222924,39.9274581,100010,35,2.3,f,116331,0.000815215,1,0
170933,116.428351,39.95670114,100013,35,2.3,f,99211,0.002703669,1,1
171567,116.4030318,39.82554165,100076,35,2.3,f,25247,0.008196581,0,0
172196,116.3798066,39.9574762,100088,35,2.3,f,53090,0.002004639,1,1
173202,116.3490848,40.0136629,100083,35,2.3,f,86567,0.01179496,1,1
171385,116.3034839,39.84827295,100070,36,2.3,f,52220,0.013162588,1,0
174431,116.3561289,39.74078396,102628,36,2.3,f,36772,0.032244912,0,0
166338,116.1664483,39.76039638,102445,36.8,2.3,f,30275,0.076951536,0,0
168689,116.3564456,39.84675174,100069,37,2.3,f,70063,0.006352427,1,0
170342,116.3010535,39.94731368,100071,38,2.3,f,96121,0.010048515,1,1
174599,116.5690076,40.04088119,101300,38,2.3,f,36202,0.045495856,0,0
170299,116.3002548,39.93818928,100089,39,2.3,f,91938,0.009709704,1,0
172355,116.3660054,39.92250699,100034,39,2.3,f,126531,0.000957638,1,0
166234,116.4938604,39.7997337,100176,40,2.3,f,34848,0.023009677,1,0
167467,116.4749259,39.98721743,100102,40,2.3,f,42565,0.011292212,0,1
167921,116.423268,40.00316657,100101,40,2.3,f,94186,0.008361018,1,1
168095,116.4532976,39.92425883,100020,40,2.3,f,83006,0.003329066,1,1
168230,116.499028,39.92899488,100025,40,2.3,f,61101,0.010743062,1,0
168638,116.4335078,39.89682652,100062,40,2.3,f,97077,0.001751132,1,1
170409,116.3026541,39.99044798,100080,40,2.3,f,84332,0.014323913,1,1
170806,116.4081791,39.87021248,100075,40,2.3,f,61933,0.002223066,1,0
173609,116.4155478,39.85977013,100075,40,2.3,f,51402,0.003515152,1,0
173844,116.346933,39.89883936,100045,40,2.3,f,106976,0.002717551,1,1
174780,116.1382458,39.7447106,102488,40,2.3,f,27828,0.095829115,0,0
171166,116.4958714,39.79966014,100176,43,2.3,f,20170,0.023423515,1,0
167168,116.3292903,39.72839809,102600,45,2.3,f,45640,0.039606557,1,0
169191,116.4054605,39.95667425,100011,45,2.3,f,99046,0.001754457,1,1
173782,116.4205629,39.95605389,100013,45,2.3,f,103648,0.002211343,1,0
174297,116.2670036,40.16665304,102206,47,2.3,f,42125,0.079614092,1,1
169729,116.3430405,40.03270882,100085,30,2.31,f,58046,0.016491055,1,0
171268,116.3891814,39.85138762,100068,32.89,2.31,f,41922,0.004201073,1,0
169561,116.3660468,39.98383763,100191,30,2.32,f,61760,0.00553682,0,1
173645,116.4153585,39.85860052,100070,30,2.32,f,49243,0.003640351,1,0
175417,116.146581,39.72975475,102400,30,2.32,t,29801,0.096939908,1,0
168632,116.370169,40.0336552,100085,31.36,2.33,f,74631,0.014563789,1,0
174046,116.4311172,39.88558357,100061,33.6,2.33,f,106735,0.002132056,1,1
167264,116.3911239,39.84437988,100068,35,2.33,f,40482,0.005129661,1,0
167151,116.4578641,39.98169209,100102,40,2.33,f,95255,0.008139127,1,1
166269,116.414005,39.91429887,100005,26,2.34,f,90282,0.00031862,1,0
166604,116.4398247,40.04691712,100012,30,2.34,f,81688,0.019087825,0,1
170751,116.4216931,39.93237282,100007,30,2.34,f,126528,0.000922875,1,0
171876,116.2416125,40.16274431,102206,30,2.34,f,18163,0.084875094,0,0
165534,116.6786929,39.88815595,101101,35,2.34,f,59210,0.080556239,1,0
173899,116.3719337,39.88737048,100052,39,2.34,f,105717,0.0013992,1,0
170777,116.4065805,39.90340085,100006,25,2.35,f,66697,0.000261575,0,0
173770,116.4120037,39.93579625,100007,30,2.35,f,124673,0.000648176,1,0
165347,116.6722812,39.8833691,101101,35,2.35,f,54566,0.077262847,1,0
170978,116.4397416,39.93076596,100027,35,2.35,f,84631,0.002117511,0,0
166890,116.3724452,39.83902592,100068,36,2.35,f,75000,0.006462572,1,1
173624,116.3997811,39.81382091,100076,40,2.35,f,51196,0.010416496,1,0
167553,116.4957695,39.98066886,100015,45,2.35,f,36724,0.014115478,0,0
172318,116.3940591,39.96634891,100011,30,2.36,f,70618,0.00255784,0,0
173338,116.2608161,39.85447351,100166,30,2.36,f,33533,0.022097608,0,0
168144,116.5194915,39.89236037,100023,35,2.36,f,41213,0.015746217,1,1
171047,116.3376163,39.74811673,102627,30.1,2.37,f,53980,0.03155878,0,0
173205,116.256755,39.91735867,100039,30.1,2.37,f,78350,0.019452854,1,0
166622,116.6043496,39.8987182,100024,32.2,2.37,f,49640,0.043610402,1,0
168105,116.6049625,39.88927438,100024,33,2.37,f,46023,0.044278101,0,0
169715,116.3442997,40.0442842,100192,35,2.37,f,81481,0.019198768,1,0
170475,116.3514196,40.00460514,100083,30,2.38,f,70109,0.009889877,1,0
173464,116.4296665,39.84840333,100079,30,2.38,f,46838,0.005663676,0,1
173524,116.3062385,39.8385515,100070,30,2.38,f,41932,0.014067091,1,1
166975,116.5644477,39.84760181,100121,36,2.38,f,56733,0.03295428,1,1
170776,116.4184111,39.94264958,100007,30,2.39,f,125050,0.001212271,1,1
171224,116.374076,39.86757315,100069,30,2.39,f,40695,0.002818115,1,0
169041,116.5476211,39.91532072,100024,40,2.39,f,57306,0.022922542,0,0
171317,116.4201014,39.86229338,100075,5,2.4,f,50694,0.00343542,0,0
168865,116.4349952,39.98150064,100029,10,2.4,f,76769,0.005817463,1,0
173391,116.4205949,39.86161857,100075,15,2.4,f,61332,0.003531931,1,0
169001,116.3747122,40.00667867,100083,20,2.4,f,63722,0.008717883,1,0
170707,116.519771,39.77773417,102600,20,2.4,f,48615,0.034332546,1,0
170828,116.4089739,39.89153516,100050,20,2.4,f,102215,0.000752415,0,1
171714,116.2861745,39.86728894,100161,20,2.4,f,54813,0.014465276,1,0
169205,116.3937818,39.95271759,100120,27,2.4,f,98937,0.001367377,1,0
172113,116.3727062,39.95908879,100088,28,2.4,f,120009,0.002425087,1,0
165542,116.6593023,39.9049437,101199,29,2.4,f,36129,0.06933059,1,0
166859,116.3421474,40.03324532,100085,30,2.4,f,51006,0.016712552,1,0
167658,116.4501353,39.89870787,100022,30,2.4,f,92080,0.003199685,1,1
168119,116.3797164,39.99044806,100101,30,2.4,f,76089,0.005841716,1,0
168232,116.4137304,39.98597467,100029,30,2.4,f,79328,0.005228292,1,0
168264,116.5124366,39.86394176,100023,30,2.4,f,45584,0.01619765,0,0
168271,116.4202252,39.97788137,100029,30,2.4,f,66425,0.004427863,1,0
168702,116.2931238,39.94058434,100097,30,2.4,f,103703,0.011242099,1,1
168891,116.5095275,40.02254661,100103,30,2.4,f,58434,0.024229159,1,0
169271,116.247479,39.96325605,100195,30,2.4,f,73596,0.024374064,0,1
169852,116.2883132,39.91196819,100036,30,2.4,f,92251,0.011658714,1,0
170943,116.4070804,39.93981192,100009,30,2.4,f,108741,0.000693561,1,1
170964,116.4317378,39.88398098,100061,30,2.4,f,100409,0.002275237,0,1
171519,116.3836595,39.83377053,100075,30,2.4,f,41886,0.006889882,0,0
171672,116.4477724,39.84027806,100164,30,2.4,f,74973,0.008364235,0,0
171737,116.2307489,39.89154591,100040,30,2.4,f,48670,0.027969916,0,0
172187,116.3708619,39.96091059,100088,30,2.4,f,124620,0.002676195,0,0
172282,116.3668345,39.91042353,100032,30,2.4,f,143844,0.000892629,1,0
172327,116.3533958,39.90184365,100045,30,2.4,f,95012,0.00202925,1,1
172511,116.3647998,39.90986814,100032,30,2.4,f,128502,0.001022654,1,0
172564,116.3509968,39.9430008,100044,30,2.4,f,60655,0.002783934,1,0
173201,116.2954965,39.96424293,100089,30,2.4,f,148616,0.012490004,1,1
173215,116.3129888,39.93039357,100044,30,2.4,f,89285,0.007139822,1,0
174190,116.323273,40.07909812,102208,30,2.4,f,43108,0.031981009,1,1
174439,116.4522025,39.79224155,,30,2.4,t,42800,0.018405674,0,0
174850,116.1411985,39.75030169,102401,30,2.4,f,26000,0.092432276,0,0
167198,116.4260314,40.05059717,100012,30.02,2.4,f,74030,0.019053605,0,0
167121,116.4715893,40.00213502,100102,31,2.4,f,64552,0.013130814,1,1
166220,116.2037209,39.93359063,100049,32,2.4,f,58598,0.037371699,0,0
168137,116.3659017,40.0100693,100083,32,2.4,f,60892,0.00980213,1,0
169460,116.3160577,39.95045708,100081,32,2.4,f,78444,0.007625722,1,0
166335,116.5798251,39.91279925,100024,33,2.4,f,61299,0.033719958,0,0
169461,116.319563,39.90248676,100032,33,2.4,f,85975,0.006054071,1,1
278346,116.2649116,39.90337525,100039,33,2.4,f,57016,0.017396768,1,0
172000,116.3366106,40.07474433,102208,34,2.4,f,48450,0.028810223,1,0
165238,116.5514418,39.74164445,101101,35,2.4,f,18419,0.054430929,0,0
167266,116.3320544,39.8955903,100055,35,2.4,f,100933,0.004526465,1,0
168757,116.4308583,39.89329041,100062,35,2.4,f,102107,0.001707394,1,1
168782,116.4071824,40.00743406,100012,35,2.4,f,33554,0.00851331,0,0
171788,116.218373,39.90993906,100049,35,2.4,f,54814,0.031664141,1,1
173179,116.2932398,39.93583705,100097,35,2.4,f,79278,0.011005604,1,0
173489,116.2647685,39.87865822,100071,35,2.4,f,63566,0.018660495,1,0
174206,116.4064048,40.05584756,102218,35,2.4,f,58334,0.019711448,1,0
166007,116.6543277,39.88722893,101101,36,2.4,f,53311,0.067437034,1,0
171668,116.3566011,39.84447298,100068,37,2.4,f,69911,0.006660055,1,0
166945,116.4194108,39.99639185,100101,40,2.4,f,80855,0.007029636,1,0
173358,116.3064548,39.85044215,100070,40,2.4,f,54568,0.012332054,1,0
173550,116.3156703,39.94063353,100089,50,2.4,f,96904,0.007103965,1,1
169640,116.2895595,39.91020404,100036,60,2.4,f,94703,0.011408001,1,1
171530,116.3500667,39.84494991,100068,40,2.41,f,59619,0.007152697,1,0
169377,116.3291034,39.92796338,100037,46,2.41,f,97649,0.0046521,1,0
172472,116.3637969,39.91298401,100032,38,2.42,f,149022,0.0010593,1,1
171573,116.3810183,39.84533298,100068,40.17,2.43,f,67062,0.005199512,1,0
166482,116.5868564,39.9193277,100024,30,2.44,f,50108,0.036354541,1,0
167300,116.3655091,39.88856245,100053,30,2.44,f,52712,0.001686133,1,0
171273,116.2957151,39.88459579,100076,30.3,2.45,f,85566,0.011076186,1,1
167790,116.4151418,40.04308752,100012,32,2.45,f,63441,0.016555056,1,1
166367,116.4854394,39.80049223,101176,36,2.45,f,43740,0.021260596,1,0
174194,116.3333572,40.06693425,100096,38,2.45,f,39887,0.026787248,1,0
167792,116.4207978,40.04598642,100012,40,2.45,f,56623,0.017547365,1,1
174202,116.3239969,40.06803361,102208,32,2.46,f,55657,0.028385159,1,0
167030,116.5166928,39.92886615,100123,40,2.46,f,82031,0.014683898,0,0
173499,116.3512415,39.84127382,100070,40,2.46,f,59856,0.007580198,1,0
171629,116.2994041,39.88384435,100161,31,2.47,f,85708,0.010395761,1,1
168389,116.6058435,39.92924729,100024,35,2.47,f,48468,0.044122304,1,0
171767,116.1551178,39.92519981,100041,30,2.48,f,36090,0.058218252,1,0
174771,116.1369392,39.73396937,102488,30,2.48,f,29332,0.100296185,1,0
167089,116.3618226,39.94988948,100082,33,2.48,f,95395,0.002343911,1,0
172230,116.3629329,39.95252888,100088,33,2.48,f,60731,0.002455573,1,0
172246,116.362414,39.94920463,100082,33,2.48,f,74222,0.002257379,1,0
173494,116.2728731,39.89514838,100141,33,2.48,f,59679,0.015641774,1,0
166667,116.4815181,39.96622739,100016,37,2.48,f,86695,0.009816671,0,0
171725,116.2262281,39.89208917,100040,48,2.48,f,54213,0.029460398,0,0
168346,116.6055518,39.92839414,100024,30,2.49,f,52615,0.043977911,1,0
173327,116.2706514,39.89158613,100141,32,2.49,f,37919,0.016354754,1,0
166798,116.4112441,39.93324035,100010,10,2.5,f,75843,0.000529192,1,0
166849,116.3963269,39.94262975,100007,10,2.5,f,96762,0.000718774,1,1
167559,116.4922046,39.96457375,100016,10,2.5,f,33426,0.011589972,1,0
167570,116.4957847,39.96143657,100016,10,2.5,f,37128,0.011994001,1,0
172181,116.3489656,39.90456349,100045,10,2.5,f,115430,0.002359687,1,1
172584,116.3579474,39.94127785,100035,10,2.5,f,88089,0.002112894,1,0
169677,116.3072744,40.03514175,100085,15,2.5,f,83112,0.022149,1,0
171332,116.3049342,39.88413554,100161,15,2.5,f,65846,0.009337002,0,0
278335,116.3111753,39.96538677,100089,15,2.5,f,87329,0.009689466,1,0
172785,116.3870001,39.96220038,100032,18,2.5,f,88550,0.002236146,1,1
167248,116.4281744,39.94043624,100007,20,2.5,f,93676,0.001627043,1,0
171150,116.503651,39.80260089,100176,20,2.5,f,39226,0.024359987,1,0
172163,116.3447531,39.88907516,100055,20,2.5,f,79510,0.003364128,1,1
172581,116.3566464,39.93534262,100035,20,2.5,f,115270,0.001947203,1,0
173925,116.3510002,39.9351971,100044,20,2.5,f,94929,0.002420302,1,0
174396,116.4027884,39.78557968,100076,20,2.5,f,28185,0.017005685,0,0
167818,116.4084936,39.98030015,100012,23,2.5,f,36893,0.004308331,1,0
278353,116.3687086,39.91153067,100032,23,2.5,f,75746,0.000775275,1,0
166157,116.4144426,39.93697271,100007,25,2.5,f,90691,0.0007795,1,0
167471,116.4743127,39.98839627,100102,25,2.5,f,59330,0.011365785,1,1
170181,116.2725741,40.01402365,100091,25,2.5,f,55753,0.024932265,1,1
170779,116.416815,39.9455744,100007,25,2.5,f,122243,0.001309478,1,0
172967,116.3331662,39.8874816,100055,25,2.5,f,83344,0.004778847,1,0
173833,116.3367689,39.92667416,100037,25,2.5,f,86134,0.003652246,1,0
173958,116.3536579,39.9035234,100053,25,2.5,f,116953,0.001962739,1,0
166243,116.4058396,39.93931251,100009,26,2.5,f,115386,0.000644435,1,0
169489,116.3550356,39.95028043,100035,26,2.5,f,87534,0.002883676,1,0
172290,116.3553514,39.9268459,100037,26,2.5,f,109218,0.001791813,1,1
172574,116.3608454,39.94334976,100035,26,2.5,f,98567,0.00200925,1,0
172876,116.355695,39.90222298,100045,26,2.5,f,114961,0.001827155,1,0
173840,116.3477167,39.93752547,100044,26,2.5,f,104807,0.002823698,1,0
169197,116.4185319,39.94367352,100007,28,2.5,f,107811,0.001273639,1,1
171353,116.3464569,39.87122553,100054,28,2.5,f,54791,0.004465033,0,0
169691,116.3268075,40.03231774,100085,29,2.5,f,67758,0.018389819,1,0
165307,116.6671734,39.91118398,101100,30,2.5,f,44044,0.073437238,1,0
165335,116.6676967,39.88682942,101101,30,2.5,f,18464,0.074540052,1,0
165372,116.6438811,39.91070594,101199,30,2.5,f,33700,0.061362174,0,0
165452,116.6898643,39.93376601,101125,30,2.5,f,49138,0.086549034,0,0
165501,116.6817506,39.92908093,101125,30,2.5,f,19855,0.081703576,1,0
165556,116.6589956,39.90980033,101100,30,2.5,f,54594,0.069087252,1,0
165601,116.6847608,39.89184875,101100,30,2.5,f,30371,0.083830414,1,0
165634,116.6661238,39.89173454,101101,30,2.5,f,52137,0.073428171,1,0
165643,116.6394921,39.90586472,101100,30,2.5,f,41080,0.059280422,1,0
165662,116.5428644,39.753822,101102,30,2.5,t,23534,0.047747932,0,0
165668,116.6590987,39.87971458,101121,30,2.5,f,35337,0.070408812,1,0
165683,116.6816713,39.94187694,101125,30,2.5,f,17337,0.082161409,0,0
165942,116.6844378,39.91172522,101100,30,2.5,f,64875,0.083086267,1,0
166021,116.6735162,39.94268916,101100,30,2.5,t,53233,0.077615134,1,0
166107,116.3467236,39.79156035,102600,30,2.5,f,66153,0.017890354,1,0
166215,116.3593477,40.07475972,102208,30,2.5,f,54099,0.026621401,1,0
166244,116.1454692,40.10985754,100194,30,2.5,f,28611,0.100526531,0,0
166443,116.4867093,39.75441364,100176,30,2.5,f,43197,0.034240326,1,0
166601,116.4244801,39.82289938,,30,2.5,t,68000,0.009432875,0,0
166694,116.5683095,39.92342749,100024,30,2.5,f,50398,0.02967267,1,0
166875,116.4150272,39.96540728,100029,30,2.5,f,62054,0.002812609,1,0
166904,116.3705059,39.85242707,100068,30,2.5,f,55332,0.004679879,1,0
166928,116.4900873,39.99480432,100102,30,2.5,f,105430,0.015049593,1,1
166988,116.3667846,40.06456634,100085,30,2.5,f,64017,0.022991916,0,0
167075,116.4216999,39.92387354,100010,30,2.5,f,104955,0.000714085,1,1
167302,116.5153083,39.92152771,100123,30,2.5,f,73245,0.014214601,1,0
167320,116.4844089,39.96880199,100011,30,2.5,f,85405,0.010584373,1,0
167418,116.4654225,40.01962601,100102,30,2.5,t,91395,0.015564674,1,1
167423,116.4322515,40.02711318,100102,30,2.5,t,48998,0.013684441,1,1
167452,116.470498,40.00733904,100102,30,2.5,f,76220,0.013892956,1,1
167473,116.4733237,40.00740415,100102,30,2.5,f,70402,0.014332637,1,1
167574,116.4960503,39.96450553,100016,30,2.5,f,63845,0.01233637,0,0
167575,116.4899344,39.96230786,100016,30,2.5,f,45196,0.01094351,1,0
167617,116.4619649,40.02250051,100102,30,2.5,f,86576,0.015703123,1,1
168035,116.47601,39.8921905,100022,30,2.5,f,50230,0.006924797,1,0
168052,116.4325024,39.97799634,100029,30,2.5,f,75699,0.00518231,1,0
168061,116.4755503,39.88229105,100029,30,2.5,f,78739,0.007417487,1,0
168097,116.4623197,39.8773208,100021,30,2.5,f,53822,0.005851359,1,0
168132,116.4129004,39.97366451,100029,30,2.5,f,64675,0.003624223,1,0
168135,116.3814898,39.9978408,100101,30,2.5,f,86013,0.00694439,1,0
168169,116.5108316,39.91536474,100123,30,2.5,f,55269,0.013136026,1,0
168173,116.4147734,39.99974795,100101,30,2.5,f,66195,0.007388129,1,0
168191,116.4663056,39.93520843,100125,30,2.5,f,70421,0.005287903,1,1
168215,116.4526498,39.93823908,100027,30,2.5,f,60376,0.003686937,1,0
168239,116.4446129,39.96642049,100028,30,2.5,f,74747,0.004902282,1,0
168249,116.4492782,39.95153294,100027,30,2.5,f,69168,0.004090587,0,0
168306,116.4049674,39.99540681,100101,30,2.5,f,34779,0.006410577,1,0
168374,116.5810474,39.90564771,100024,30,2.5,f,41949,0.034264643,0,0
